age,monthly_income,daily_internet_hours,smartphone_usage_years,social_media_hours,online_payment_trust_score,tech_savvy_score,monthly_online_orders,monthly_store_visits,avg_online_spend,avg_store_spend,discount_sensitivity,return_frequency,avg_delivery_days,delivery_fee_sensitivity,free_return_importance,product_availability_online,impulse_buying_score,need_touch_feel_score,brand_loyalty_score,environmental_awareness,time_pressure_level,gender,city_tier,shopping_preference,total_shopping_activity,online_activity_share,store_activity_share,income_group
26,163199.0,8.9,12,2.5,1,8,14,12,8599.0,44450.0,5,1,3,7,5,4,2,7,2,8,3,Female,Tier 2,Store,26,0.5384615384615384,0.46153846153846156,Upper-Middle
60,229560.0,5.5,5,1.6,8,3,29,13,121859.0,34048.0,5,9,3,10,4,6,6,8,6,4,2,Male,Tier 2,Store,42,0.6904761904761905,0.30952380952380953,High
71,26539.0,7.3,8,2.0,9,7,8,7,109897.0,115262.0,9,2,2,3,2,5,5,3,6,5,3,Male,Tier 2,Store,15,0.5333333333333333,0.4666666666666667,Low
65,192833.0,7.7,4,1.6,9,2,44,19,83409.0,51517.0,1,1,5,8,9,4,4,3,6,4,2,Other,Tier 1,Store,63,0.6984126984126984,0.30158730158730157,High
56,61219.0,6.1,3,0.8,10,5,20,1,46222.0,8464.0,2,0,5,7,7,5,2,3,5,10,1,Male,Tier 3,Online,21,0.9523809523809523,0.047619047619047616,Low
46,160764.0,5.2,5,1.0,8,5,43,19,78901.0,117471.0,6,6,7,5,4,3,9,6,10,5,5,Male,Tier 3,Store,62,0.6935483870967742,0.3064516129032258,Upper-Middle
59,229728.0,5.3,13,4.0,1,9,13,7,73630.0,109505.0,5,5,5,3,4,9,2,10,8,6,3,Other,Tier 3,Store,20,0.65,0.35,High
72,28334.0,9.2,7,2.0,3,8,7,5,26250.0,99660.0,4,3,6,10,5,1,1,5,8,8,10,Female,Tier 1,Store,12,0.5833333333333334,0.4166666666666667,Low
43,174687.0,4.9,2,3.4,5,8,46,12,77850.0,47738.0,3,2,1,10,4,9,5,9,4,1,9,Male,Tier 3,Store,58,0.7931034482758621,0.20689655172413793,Upper-Middle
52,22903.0,6.4,1,2.3,7,10,35,2,81756.0,143547.0,1,5,7,5,1,5,1,4,4,1,3,Female,Tier 3,Store,37,0.9459459459459459,0.05405405405405406,Low
67,174599.0,7.4,13,2.2,8,2,8,6,88492.0,143192.0,9,3,4,1,4,7,5,4,1,4,9,Other,Tier 3,Store,14,0.5714285714285714,0.42857142857142855,Upper-Middle
42,161701.0,6.5,11,2.4,1,2,25,5,20130.0,81901.0,1,5,1,8,10,10,3,4,9,9,10,Male,Tier 1,Store,30,0.8333333333333334,0.16666666666666666,Upper-Middle
41,73008.0,8.2,5,3.4,5,10,19,4,71441.0,137536.0,7,8,4,6,10,7,2,2,8,9,6,Male,Tier 2,Store,23,0.8260869565217391,0.17391304347826086,Lower-Middle
30,229348.0,5.2,13,1.6,3,7,37,15,136767.0,31770.0,5,6,6,4,5,4,1,9,10,1,5,Male,Tier 1,Store,52,0.7115384615384616,0.28846153846153844,High
77,114318.0,7.3,13,2.3,7,4,5,2,114739.0,7055.0,2,2,5,4,6,10,9,4,7,8,6,Other,Tier 2,Online,7,0.7142857142857143,0.2857142857142857,Lower-Middle
75,172780.0,2.4,7,3.7,6,3,33,4,48431.0,36012.0,4,3,4,10,7,2,10,1,4,9,4,Other,Tier 2,Store,37,0.8918918918918919,0.10810810810810811,Upper-Middle
24,156932.0,8.7,13,3.9,1,3,22,2,5017.0,67513.0,10,8,4,1,2,1,4,6,7,7,3,Male,Tier 2,Store,24,0.9166666666666666,0.08333333333333333,Upper-Middle
74,163510.0,8.2,8,4.4,2,7,38,14,129456.0,84610.0,2,5,3,1,1,10,3,9,1,1,8,Male,Tier 2,Store,52,0.7307692307692307,0.2692307692307692,Upper-Middle
53,82300.0,5.4,11,1.2,5,1,32,1,36563.0,135382.0,7,1,4,8,5,7,7,7,8,3,3,Female,Tier 2,Store,33,0.9696969696969697,0.030303030303030304,Lower-Middle
62,144263.0,6.9,8,1.7,5,4,20,14,106533.0,59816.0,4,9,3,6,6,2,4,9,3,9,5,Female,Tier 1,Store,34,0.5882352941176471,0.4117647058823529,Upper-Middle
37,217617.0,7.8,10,2.2,1,6,40,12,98566.0,61682.0,8,7,5,4,5,2,4,3,7,6,2,Other,Tier 2,Store,52,0.7692307692307693,0.23076923076923078,High
18,35842.0,3.9,9,0.8,4,9,25,1,74040.0,138543.0,1,2,1,3,4,6,3,6,1,6,6,Female,Tier 3,Store,26,0.9615384615384616,0.038461538461538464,Low
25,206285.0,5.7,11,3.6,9,1,4,17,57505.0,84021.0,9,2,3,1,2,5,7,8,5,7,3,Female,Tier 2,Store,21,0.19047619047619047,0.8095238095238095,High
63,57372.0,3.4,11,2.9,9,1,8,9,99122.0,68510.0,8,4,1,9,3,5,3,3,10,6,9,Female,Tier 3,Store,17,0.47058823529411764,0.5294117647058824,Low
33,129316.0,8.3,12,2.3,5,2,44,3,55974.0,146709.0,7,8,3,10,2,2,8,5,8,4,1,Male,Tier 2,Store,47,0.9361702127659575,0.06382978723404255,Lower-Middle
31,113971.0,7.6,1,3.8,7,7,32,1,120531.0,117647.0,8,9,7,3,10,7,4,5,6,1,9,Male,Tier 3,Store,33,0.9696969696969697,0.030303030303030304,Lower-Middle
29,214978.0,5.4,7,1.5,2,7,24,19,23667.0,44280.0,4,6,2,7,5,8,9,8,7,4,7,Female,Tier 1,Store,43,0.5581395348837209,0.4418604651162791,High
68,53744.0,5.2,10,4.0,1,5,46,13,148347.32000000004,52739.0,7,7,1,4,4,1,1,6,4,1,5,Male,Tier 2,Store,59,0.7796610169491526,0.22033898305084745,Low
40,131082.0,5.7,8,4.8,2,4,16,2,2988.0,99097.0,5,6,3,8,1,4,1,5,10,4,6,Male,Tier 3,Store,18,0.8888888888888888,0.1111111111111111,Lower-Middle
32,72442.0,4.2,6,2.9,4,10,39,11,45705.0,111325.0,7,7,3,8,9,9,7,4,5,7,9,Female,Tier 2,Store,50,0.78,0.22,Low
45,144070.0,5.7,10,2.5,6,6,46,4,132659.0,66646.0,5,7,2,5,7,10,1,1,9,4,1,Female,Tier 2,Store,50,0.92,0.08,Upper-Middle
51,100990.0,3.9,14,2.7,3,8,18,1,122948.0,9121.0,2,1,3,10,10,6,2,2,1,5,1,Other,Tier 1,Online,19,0.9473684210526315,0.05263157894736842,Lower-Middle
19,136670.0,7.8,12,0.7,2,7,10,13,97690.0,111775.0,10,1,3,3,7,1,8,4,10,7,10,Female,Tier 2,Store,23,0.43478260869565216,0.5652173913043478,Upper-Middle
49,121917.0,8.3,4,2.2,7,2,7,4,17482.0,98040.0,10,8,5,5,1,6,7,7,4,3,10,Male,Tier 1,Store,11,0.6363636363636364,0.36363636363636365,Lower-Middle
40,247701.96000000005,7.9,7,5.2,8,2,5,6,44093.0,97953.0,5,3,3,2,5,5,9,9,9,5,9,Male,Tier 3,Store,11,0.45454545454545453,0.5454545454545454,High
39,18650.0,3.6,3,5.3,9,6,5,14,90032.0,106727.0,3,5,2,10,4,8,2,3,4,3,3,Other,Tier 2,Store,19,0.2631578947368421,0.7368421052631579,Low
68,60117.0,5.6,2,2.6,10,1,7,18,144815.0,101098.0,5,6,1,6,2,6,8,8,3,9,6,Female,Tier 1,Store,25,0.28,0.72,Low
42,106244.0,7.2,6,1.8,8,5,23,18,30641.0,76084.0,5,0,6,7,2,3,10,1,2,8,6,Female,Tier 2,Store,41,0.5609756097560976,0.43902439024390244,Lower-Middle
75,198844.0,7.5,2,3.8,2,1,18,16,144923.0,18704.0,6,7,5,6,8,6,10,7,4,9,8,Other,Tier 1,Store,34,0.5294117647058824,0.47058823529411764,High
79,18190.0,2.3,6,2.5,3,7,40,15,139415.0,34293.0,8,0,4,9,1,2,4,1,6,4,8,Other,Tier 2,Store,55,0.7272727272727273,0.2727272727272727,Low
78,63113.0,7.5,10,3.7,1,3,26,7,145562.0,124210.0,8,9,6,5,8,4,4,2,4,10,8,Female,Tier 1,Store,33,0.7878787878787878,0.21212121212121213,Low
39,154861.0,3.5,3,1.5,1,9,19,12,25194.0,130199.0,2,7,7,8,9,1,3,1,9,9,9,Male,Tier 1,Store,31,0.6129032258064516,0.3870967741935484,Upper-Middle
75,47125.0,5.7,14,2.9,6,5,23,10,126351.0,64665.0,6,0,1,9,10,2,1,6,6,4,10,Male,Tier 3,Store,33,0.696969696969697,0.30303030303030304,Low
75,244767.0,8.5,2,2.0,3,1,37,0,27115.0,136421.0,8,1,3,10,5,6,10,7,4,3,5,Other,Tier 3,Store,37,1.0,0.0,High
39,145000.0,8.2,13,2.5,4,10,4,17,66963.0,88139.0,10,1,4,6,1,4,2,1,2,2,8,Male,Tier 2,Store,21,0.19047619047619047,0.8095238095238095,Upper-Middle
66,163531.0,8.7,8,1.8,10,4,15,6,84258.0,84731.0,2,3,2,5,2,10,8,8,5,7,3,Other,Tier 1,Store,21,0.7142857142857143,0.2857142857142857,Upper-Middle
69,181490.0,3.9,4,2.3,8,8,38,19,14027.0,58383.0,5,1,4,4,6,8,2,8,10,3,10,Female,Tier 2,Store,57,0.6666666666666666,0.3333333333333333,Upper-Middle
59,126904.0,4.4,12,2.9,5,7,32,2,39304.0,23927.0,2,5,7,3,1,10,1,1,10,4,4,Other,Tier 1,Online,34,0.9411764705882353,0.058823529411764705,Lower-Middle
23,193157.0,4.9,14,3.4,6,6,9,19,137542.0,128409.0,10,6,2,7,1,8,7,2,2,8,9,Female,Tier 3,Store,28,0.32142857142857145,0.6785714285714286,High
32,33768.0,5.7,4,2.3,9,9,4,15,82579.0,42565.0,2,0,1,10,4,10,8,5,1,5,1,Male,Tier 1,Store,19,0.21052631578947367,0.7894736842105263,Low
71,196033.0,6.4,7,4.4,2,4,18,3,51477.0,17843.0,3,1,1,2,3,5,6,7,4,9,5,Other,Tier 2,Store,21,0.8571428571428571,0.14285714285714285,High
60,96099.0,8.6,8,0.8,3,10,40,12,78759.0,7394.0,5,6,5,3,8,8,2,2,3,8,10,Male,Tier 1,Online,52,0.7692307692307693,0.23076923076923078,Lower-Middle
77,173957.0,4.1,12,0.6,5,1,20,0,21317.0,90476.0,6,2,5,10,8,4,9,4,1,4,9,Female,Tier 2,Store,20,1.0,0.0,Upper-Middle
54,102421.0,4.7,13,1.7,2,10,2,0,74494.0,22331.0,5,4,3,3,1,7,10,4,4,7,10,Other,Tier 3,Hybrid,2,1.0,0.0,Lower-Middle
50,207154.0,8.8,9,2.5,8,6,27,11,54078.0,145330.0,8,1,3,10,4,6,10,3,7,9,9,Male,Tier 2,Store,38,0.7105263157894737,0.2894736842105263,High
25,21895.0,3.7,10,4.6,2,4,40,12,52549.0,103776.0,7,2,3,2,6,5,8,9,6,4,8,Female,Tier 1,Store,52,0.7692307692307693,0.23076923076923078,Low
70,196383.0,7.5,8,2.3,4,1,18,6,119028.0,15254.0,5,9,7,2,5,5,8,2,7,2,10,Female,Tier 1,Hybrid,24,0.75,0.25,High
77,235566.0,5.8,14,1.3,3,10,15,2,116252.0,8644.0,8,5,7,5,7,5,1,5,3,2,8,Other,Tier 1,Online,17,0.8823529411764706,0.11764705882352941,High
61,213139.0,6.8,4,1.7,4,3,1,3,4969.0,118038.0,4,6,4,8,6,3,1,8,7,4,2,Other,Tier 1,Store,4,0.25,0.75,High
61,86017.0,4.4,2,2.6,4,1,7,0,102852.0,66727.0,4,3,5,2,8,7,7,8,10,8,3,Other,Tier 3,Store,7,1.0,0.0,Lower-Middle
22,38932.0,7.4,10,1.1,6,5,45,17,95359.0,140677.0,6,9,6,6,2,3,6,2,3,6,8,Male,Tier 3,Store,62,0.7258064516129032,0.27419354838709675,Low
56,36360.0,4.7,5,5.0,10,8,37,4,89268.0,12127.0,5,7,1,6,8,5,3,5,6,4,1,Female,Tier 1,Online,41,0.9024390243902439,0.0975609756097561,Low
21,69847.0,3.2,7,0.0,10,2,11,19,14946.0,1819.04,6,1,5,10,8,9,8,9,6,4,7,Other,Tier 2,Store,30,0.36666666666666664,0.6333333333333333,Low
23,105365.0,7.0,2,1.5,10,6,23,10,82257.0,128098.0,2,3,7,2,7,6,3,9,3,4,5,Female,Tier 3,Store,33,0.696969696969697,0.30303030303030304,Lower-Middle
62,100468.0,1.4,4,1.8,9,6,0,2,131274.0,134318.0,1,4,5,1,6,9,9,3,2,8,8,Other,Tier 1,Store,2,0.0,1.0,Lower-Middle
49,53931.0,4.9,6,1.2,3,5,17,17,122926.0,126775.0,7,2,7,5,1,7,9,7,5,6,6,Other,Tier 1,Store,34,0.5,0.5,Low
69,70823.0,6.6,8,3.4,1,7,22,16,98363.0,53389.0,2,3,7,3,8,10,1,6,2,6,4,Other,Tier 1,Store,38,0.5789473684210527,0.42105263157894735,Low
47,53032.0,7.5,10,1.6,8,1,38,13,31236.0,66304.0,3,4,7,3,1,4,2,5,4,1,1,Female,Tier 2,Store,51,0.7450980392156863,0.2549019607843137,Low
64,227498.0,8.5,13,3.3,7,10,26,0,132729.0,99720.0,3,4,6,5,1,6,9,2,8,4,9,Male,Tier 2,Store,26,1.0,0.0,High
52,33807.0,9.6,6,4.6,2,4,43,16,101423.0,60370.0,9,3,5,9,10,5,5,8,5,3,9,Male,Tier 2,Store,59,0.7288135593220338,0.2711864406779661,Low
72,157839.0,8.9,6,4.1,5,6,43,6,1878.92,87528.0,4,6,1,6,5,6,9,2,5,3,2,Other,Tier 3,Store,49,0.8775510204081632,0.12244897959183673,Upper-Middle
57,154143.0,6.4,6,2.7,10,4,5,15,49845.0,82401.0,6,1,1,3,9,7,4,10,9,4,9,Female,Tier 1,Store,20,0.25,0.75,Upper-Middle
69,68413.0,8.3,4,2.5,4,6,27,0,102770.0,86698.0,8,4,1,8,8,6,4,10,10,10,8,Male,Tier 1,Store,27,1.0,0.0,Low
33,172221.0,6.4,13,3.6,9,2,22,14,114787.0,126790.0,6,2,1,8,4,2,7,10,10,1,2,Other,Tier 3,Store,36,0.6111111111111112,0.3888888888888889,Upper-Middle
30,30540.0,7.4,3,2.1,4,9,33,1,130711.0,30164.0,6,8,3,10,4,7,9,9,9,2,2,Other,Tier 2,Store,34,0.9705882352941176,0.029411764705882353,Low
67,247284.0,4.8,1,1.9,5,4,24,1,57355.0,102666.0,10,3,3,2,10,7,8,1,9,9,10,Other,Tier 2,Store,25,0.96,0.04,High
77,85248.0,6.9,2,1.2,8,5,10,4,88521.0,22713.0,2,2,2,2,9,2,9,6,3,4,4,Other,Tier 2,Store,14,0.7142857142857143,0.2857142857142857,Lower-Middle
59,237809.0,5.1,2,2.9,3,7,47,3,130428.0,55309.0,8,5,3,8,7,1,1,1,9,3,5,Male,Tier 1,Store,50,0.94,0.06,High
47,125494.0,5.7,10,1.1,6,8,0,2,22189.0,13375.0,1,8,6,3,5,6,4,1,2,8,2,Male,Tier 1,Online,2,0.0,1.0,Lower-Middle
36,100435.0,6.9,7,1.6,6,1,37,7,68132.0,77413.0,7,3,7,2,2,3,2,9,10,10,9,Female,Tier 3,Store,44,0.8409090909090909,0.1590909090909091,Lower-Middle
34,34787.0,10.2,11,5.2,7,7,9,13,76501.0,148555.12,9,1,1,5,9,5,7,5,10,3,2,Male,Tier 3,Store,22,0.4090909090909091,0.5909090909090909,Low
73,35982.0,6.8,14,3.4,9,10,8,5,128680.0,27469.0,9,7,6,10,7,2,3,5,8,4,1,Male,Tier 1,Hybrid,13,0.6153846153846154,0.38461538461538464,Low
36,37606.0,6.0,6,3.0,3,9,25,10,72102.0,91288.0,10,1,7,10,8,4,9,7,8,6,2,Other,Tier 2,Store,35,0.7142857142857143,0.2857142857142857,Low
45,156222.0,4.3,8,1.6,5,2,9,4,116810.0,77788.0,3,3,2,4,10,5,5,10,4,5,8,Male,Tier 1,Store,13,0.6923076923076923,0.3076923076923077,Upper-Middle
75,232001.0,7.8,9,3.5,5,2,17,4,143972.0,93723.0,1,1,2,10,10,1,2,9,5,9,1,Female,Tier 1,Store,21,0.8095238095238095,0.19047619047619047,High
72,247701.96000000005,5.3,5,1.2,5,4,49,13,92394.0,77582.0,8,8,5,3,1,7,5,10,7,6,7,Male,Tier 2,Store,62,0.7903225806451613,0.20967741935483872,High
43,127223.0,6.7,11,0.5,6,1,8,16,119501.0,38319.0,3,0,4,3,4,1,7,3,2,3,2,Male,Tier 1,Store,24,0.3333333333333333,0.6666666666666666,Lower-Middle
54,61936.0,7.4,3,1.8,1,9,44,18,19707.0,118883.0,8,0,5,7,2,6,5,6,4,8,6,Other,Tier 3,Store,62,0.7096774193548387,0.2903225806451613,Low
43,108286.0,8.5,4,1.0,9,5,25,10,144353.0,134439.0,10,6,2,8,9,2,4,1,2,5,7,Other,Tier 1,Store,35,0.7142857142857143,0.2857142857142857,Lower-Middle
70,154665.0,7.7,14,3.1,3,3,41,6,1919.0,80552.0,7,6,3,10,3,10,7,10,5,1,4,Female,Tier 2,Store,47,0.8723404255319149,0.1276595744680851,Upper-Middle
79,163430.0,3.6,11,3.0,6,6,8,12,74836.0,107731.0,8,7,7,3,8,5,6,10,10,6,9,Male,Tier 3,Store,20,0.4,0.6,Upper-Middle
40,228215.0,2.6,8,2.8,4,7,35,18,26592.0,24262.0,5,2,4,5,2,9,10,4,10,6,4,Male,Tier 2,Store,53,0.660377358490566,0.33962264150943394,High
26,52381.0,7.4,3,3.3,7,4,14,17,65331.0,50619.0,4,3,2,2,2,7,4,3,9,9,10,Male,Tier 3,Store,31,0.45161290322580644,0.5483870967741935,Low
29,136465.0,6.2,2,3.2,8,2,23,15,34666.0,58774.0,9,2,7,9,1,9,7,5,7,5,9,Other,Tier 2,Store,38,0.6052631578947368,0.39473684210526316,Upper-Middle
70,236419.0,6.8,7,1.6,4,5,39,11,124045.0,12836.0,2,9,4,9,5,5,1,10,10,3,2,Other,Tier 1,Store,50,0.78,0.22,High
18,43074.0,9.4,14,3.1,10,7,1,14,12876.0,102017.0,3,1,2,4,6,7,4,10,2,2,6,Male,Tier 3,Store,15,0.06666666666666667,0.9333333333333333,Low
75,166667.0,4.8,4,2.9,6,10,3,0,6166.0,71342.0,2,5,5,5,5,8,1,2,10,1,1,Male,Tier 3,Store,3,1.0,0.0,Upper-Middle
75,59194.0,8.6,13,1.7,10,10,37,10,131166.0,126546.0,2,2,7,2,8,8,8,3,2,1,1,Other,Tier 3,Store,47,0.7872340425531915,0.2127659574468085,Low
18,195449.0,4.8,8,2.0,7,3,30,6,78672.0,2579.0,4,3,6,5,2,10,4,10,6,3,8,Female,Tier 1,Online,36,0.8333333333333334,0.16666666666666666,High
64,41853.0,9.1,1,3.6,10,2,19,15,130981.0,44235.0,6,0,4,2,2,8,1,10,5,4,1,Other,Tier 1,Store,34,0.5588235294117647,0.4411764705882353,Low
51,88719.0,7.5,8,0.8,7,2,38,8,25309.0,107913.0,4,7,2,7,7,7,8,8,2,1,2,Female,Tier 2,Store,46,0.8260869565217391,0.17391304347826086,Lower-Middle
49,166733.0,3.0,5,2.9,9,4,44,19,85327.0,64048.0,7,1,7,3,10,3,6,1,6,1,9,Other,Tier 1,Store,63,0.6984126984126984,0.30158730158730157,Upper-Middle
79,196565.0,5.2,12,2.4,8,4,25,8,83099.0,124948.0,8,8,4,3,2,10,2,4,3,2,4,Male,Tier 2,Store,33,0.7575757575757576,0.24242424242424243,High
71,133724.0,9.8,2,2.5,3,5,4,11,73806.0,77094.0,7,6,2,3,5,4,2,1,5,8,6,Male,Tier 3,Store,15,0.26666666666666666,0.7333333333333333,Upper-Middle
65,182567.0,9.6,1,2.1,4,3,3,18,128566.0,85634.0,4,6,2,7,3,7,8,4,7,7,1,Female,Tier 3,Store,21,0.14285714285714285,0.8571428571428571,Upper-Middle
42,28703.0,7.2,13,3.0,9,1,21,13,25045.0,32502.0,1,0,4,10,2,1,1,7,2,5,9,Other,Tier 2,Store,34,0.6176470588235294,0.38235294117647056,Low
57,199152.0,6.7,6,0.5,7,4,5,11,87315.0,116908.0,5,1,3,5,10,5,6,1,9,8,3,Other,Tier 2,Store,16,0.3125,0.6875,High
62,176887.0,6.5,14,2.8,7,1,36,8,107403.0,67371.0,3,4,2,4,8,8,5,9,6,1,7,Male,Tier 2,Store,44,0.8181818181818182,0.18181818181818182,Upper-Middle
70,175637.0,6.9,9,1.1,1,8,30,11,110038.0,123441.0,7,2,3,5,6,1,1,9,9,2,7,Male,Tier 1,Store,41,0.7317073170731707,0.2682926829268293,Upper-Middle
18,209393.0,5.7,9,3.8,2,5,4,12,82515.0,90373.0,4,7,6,7,8,3,8,2,1,10,1,Other,Tier 2,Store,16,0.25,0.75,High
33,132491.0,8.4,9,0.8,1,2,6,4,102440.0,116539.0,10,8,2,3,5,9,3,5,4,8,3,Female,Tier 3,Store,10,0.6,0.4,Upper-Middle
78,73453.0,7.2,11,0.0,4,5,4,4,100719.0,98219.0,5,3,6,3,9,2,1,3,8,6,9,Male,Tier 3,Store,8,0.5,0.5,Lower-Middle
56,103478.0,4.1,4,0.3,4,5,3,8,74114.0,65699.0,9,5,2,7,5,3,7,10,5,8,8,Male,Tier 3,Store,11,0.2727272727272727,0.7272727272727273,Lower-Middle
22,48161.0,7.3,6,2.4,5,1,26,18,70040.0,14200.0,3,8,2,1,3,6,4,10,1,9,5,Other,Tier 3,Store,44,0.5909090909090909,0.4090909090909091,Low
39,202063.0,6.3,14,0.5,5,5,8,19,57228.0,144352.0,9,4,3,2,5,10,5,2,9,7,4,Other,Tier 3,Store,27,0.2962962962962963,0.7037037037037037,High
46,129296.0,5.4,12,0.8,1,8,36,5,100424.0,3201.0,1,6,2,8,5,7,4,4,7,9,3,Other,Tier 2,Online,41,0.8780487804878049,0.12195121951219512,Lower-Middle
72,155788.0,9.8,10,1.6,7,10,1,7,51754.0,65308.0,4,1,3,6,10,4,2,3,10,5,10,Other,Tier 2,Store,8,0.125,0.875,Upper-Middle
20,48349.0,6.2,6,3.2,6,2,48,17,108026.0,36527.0,2,3,5,9,1,5,9,1,6,2,5,Other,Tier 3,Store,65,0.7384615384615385,0.26153846153846155,Low
29,62098.0,2.1,5,1.5,8,8,18,12,91896.0,114469.0,7,8,4,5,1,2,2,1,2,8,8,Other,Tier 1,Store,30,0.6,0.4,Low
43,123435.0,5.5,2,2.2,4,8,38,15,98630.0,91700.0,3,9,3,7,10,2,7,5,7,3,6,Other,Tier 2,Store,53,0.7169811320754716,0.2830188679245283,Lower-Middle
33,146204.0,8.0,7,2.2,1,1,16,19,87226.0,127694.0,4,1,1,10,2,9,1,8,9,8,7,Male,Tier 3,Store,35,0.45714285714285713,0.5428571428571428,Upper-Middle
68,66990.0,4.1,13,0.6,3,4,16,4,16439.0,58373.0,7,3,2,8,7,4,9,8,7,9,3,Female,Tier 3,Store,20,0.8,0.2,Low
54,83921.0,7.9,1,3.0,9,5,47,10,56825.0,17820.0,6,8,4,8,6,1,7,2,7,3,1,Other,Tier 2,Online,57,0.8245614035087719,0.17543859649122806,Lower-Middle
39,182610.0,4.0,6,5.4,10,10,39,16,43375.0,118892.0,4,8,7,8,7,2,7,5,6,9,7,Other,Tier 2,Store,55,0.7090909090909091,0.2909090909090909,Upper-Middle
74,115572.0,8.7,5,0.3,7,8,49,9,147837.0,103481.0,7,5,4,1,9,3,8,10,10,1,4,Female,Tier 2,Store,58,0.8448275862068966,0.15517241379310345,Lower-Middle
46,245351.0,4.9,5,1.4,2,3,23,6,15653.0,53926.0,10,5,7,1,9,8,1,2,3,1,3,Other,Tier 1,Store,29,0.7931034482758621,0.20689655172413793,High
31,22213.0,5.3,8,0.8,3,1,12,10,75759.0,20503.0,6,1,5,9,10,9,2,7,8,10,3,Other,Tier 3,Store,22,0.5454545454545454,0.45454545454545453,Low
45,139693.0,5.1,9,2.2,2,7,27,7,76673.0,47480.0,8,2,4,5,4,9,1,1,3,3,7,Female,Tier 1,Store,34,0.7941176470588235,0.20588235294117646,Upper-Middle
22,190295.0,7.2,7,0.6,4,4,45,18,100825.0,79618.0,10,0,4,8,5,8,3,3,3,6,5,Female,Tier 3,Store,63,0.7142857142857143,0.2857142857142857,Upper-Middle
64,106655.0,9.7,10,4.1,2,10,49,4,138810.0,82541.0,9,8,1,1,7,9,6,6,5,1,8,Other,Tier 2,Store,53,0.9245283018867925,0.07547169811320754,Lower-Middle
66,83371.0,6.0,13,4.3,4,5,44,15,41172.0,82044.0,5,1,1,9,8,4,8,3,7,9,5,Female,Tier 1,Store,59,0.7457627118644068,0.2542372881355932,Lower-Middle
47,83274.0,6.0,8,3.4,7,6,41,0,129529.0,11220.0,6,5,1,4,6,10,9,6,7,3,6,Male,Tier 1,Online,41,1.0,0.0,Lower-Middle
63,122853.0,4.9,14,3.7,8,4,13,18,82839.0,95684.0,9,3,6,10,10,6,8,2,2,9,6,Male,Tier 2,Store,31,0.41935483870967744,0.5806451612903226,Lower-Middle
79,19134.0,2.7,2,2.6,10,1,22,9,16446.0,19815.0,4,9,1,7,10,2,3,1,5,4,4,Female,Tier 1,Store,31,0.7096774193548387,0.2903225806451613,Low
69,106428.0,5.1,2,3.9,6,8,22,13,50218.0,55452.0,10,2,3,2,9,10,1,1,1,8,6,Male,Tier 3,Store,35,0.6285714285714286,0.37142857142857144,Lower-Middle
22,54601.0,3.5,12,2.1,9,9,9,16,44565.0,53424.0,7,9,7,6,4,6,7,7,9,6,5,Male,Tier 3,Store,25,0.36,0.64,Low
29,88889.0,2.2,8,1.8,6,3,37,12,36154.0,14526.0,1,9,1,9,7,4,2,8,7,5,3,Other,Tier 1,Store,49,0.7551020408163265,0.24489795918367346,Lower-Middle
33,30690.0,5.8,6,3.4,3,10,48,15,18821.0,107748.0,4,4,4,10,7,1,7,10,8,1,3,Female,Tier 1,Store,63,0.7619047619047619,0.23809523809523808,Low
43,17338.239999999998,4.9,8,2.0,1,4,16,18,128036.0,89837.0,10,8,1,3,8,1,5,6,4,4,3,Male,Tier 1,Store,34,0.47058823529411764,0.5294117647058824,Low
43,106239.0,8.8,14,5.3,9,5,26,11,75344.0,64301.0,8,4,2,8,5,5,2,5,9,7,6,Female,Tier 3,Store,37,0.7027027027027027,0.2972972972972973,Lower-Middle
65,95032.0,4.3,9,3.9,3,10,10,15,108929.0,108957.0,3,5,4,5,2,9,5,5,9,10,7,Male,Tier 1,Store,25,0.4,0.6,Lower-Middle
38,27062.0,7.3,9,1.8,1,9,18,16,45315.0,116659.0,2,4,3,9,4,9,2,7,7,3,8,Female,Tier 1,Store,34,0.5294117647058824,0.47058823529411764,Low
56,90386.0,7.3,11,2.3,2,5,44,14,22157.0,98156.0,3,8,1,7,3,5,4,3,5,8,2,Male,Tier 1,Store,58,0.7586206896551724,0.2413793103448276,Lower-Middle
53,239309.0,8.7,6,2.3,3,7,43,6,92776.0,108104.0,7,6,4,9,1,10,6,2,3,6,8,Male,Tier 3,Store,49,0.8775510204081632,0.12244897959183673,High
50,180803.0,5.6,8,1.5,8,3,43,18,75246.0,32058.0,5,4,6,1,3,2,10,1,8,3,6,Other,Tier 1,Store,61,0.7049180327868853,0.29508196721311475,Upper-Middle
79,151225.0,8.6,2,3.7,8,1,26,4,12070.0,43913.0,8,8,1,4,8,1,9,2,7,3,3,Male,Tier 1,Store,30,0.8666666666666667,0.13333333333333333,Upper-Middle
47,156553.0,7.1,8,1.4,2,6,35,14,124908.0,132964.0,1,6,6,2,9,5,8,3,8,9,4,Male,Tier 3,Store,49,0.7142857142857143,0.2857142857142857,Upper-Middle
54,114270.0,8.3,3,2.4,6,10,15,14,136019.0,53459.0,7,1,2,5,4,3,5,2,9,5,1,Other,Tier 3,Store,29,0.5172413793103449,0.4827586206896552,Lower-Middle
40,81425.0,10.7,14,1.5,2,1,22,0,11597.0,71362.0,5,7,6,2,1,1,3,10,6,6,10,Other,Tier 1,Store,22,1.0,0.0,Lower-Middle
